Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,emotion
-5.69734e-05,0.736470683,-0.282604545,21.57341326,10.55369816,0.086966651,0.059432953,0.029122221,0.002902517,0.001429989,2.209454177,1.825505936,-0.001436813,0.926301861,0.001049077,0.530500847,-0.000211251,0.120642481,0.000264484,0.676491603,1.84895e-05,0.729358311,0.239930386206263,0.276383311425859,0.775945346294214,0.614131734625701,0.489872422335279,0.46916478263649,0.389125667773559,0.649879245745417,0.265158055300173,0.74578168044077,0.507910079808023,0.558829040934758,0.554730460129339,0.203532811334824,0.323556334347956,0.719731557867371,0.706351156667318,0.244395711500974,0.493910746484067,0.501438182870325,0.492222978861797,-5.69734e-05,0.736470683,-0.282604545,21.57341326,10.55369816,0.086966651,0.059432953,0.029122221,0.002902517,0.001429989,2.209454177,1.825505936,-0.001436813,0.926301861,0.001049077,0.530500847,-0.000211251,0.120642481,0.000264484,0.676491603,1.84895e-05,0.729358311,0.328356588235294,0.457825219019607,0.956438545686274,0.95891330272549,0.209805616509803,0.261836373509803,0.0696682336470588,0.199999296888385,0.504582919648252,0.493274509803921,0.402874855984987,0.618329300303543,0.610007416441814,0.484740484429065,0.570463150832092,0.446587586006728,0.442979823485823,0.506987522281639,0.566611296307489,0.494063655787042,0.487612647540216,anger
4.66954e-05,0.736917225,-0.291374777,21.87297398,10.57716923,0.087662048,0.059379245,0.028983225,0.002909113,0.001430559,2.200837365,1.831833493,-0.001060436,0.92758132,0.0009589,0.530310114,-0.000207982,0.12067931,0.000274141,0.674845728,2.10395e-05,0.729315681,0.22082,0.266237633557768,0.792266484947166,0.646393932675832,0.501793570362942,0.46584083190831,0.383159166686628,0.650026180780342,0.236788947107812,0.743199035812671,0.511093695661327,0.544770319842922,0.540759067353929,0.186381431767337,0.299200549046954,0.743753653514872,0.730553649032558,0.232456140350876,0.494792866723149,0.522024946636901,0.512974157717813,4.66954e-05,0.736917225,-0.291374777,21.87297398,10.57716923,0.087662048,0.059379245,0.028983225,0.002909113,0.001430559,2.200837365,1.831833493,-0.001060436,0.92758132,0.0009589,0.530310114,-0.000207982,0.12067931,0.000274141,0.674845728,2.10395e-05,0.729315681,0.327347255627451,0.466484317039215,0.957079516078431,0.957339308784313,0.20426316190196,0.255617623019607,0.0662165698039215,0.001,1.0,0.477699690402476,0.340789392348381,0.623860458160449,0.615860554883358,0.441561707035755,0.579077857804278,0.436253486620526,0.432738859721867,0.510306595365418,0.576045161411022,0.490494039859405,0.483982360067911,fear
-0.00015,0.743843,-0.29147,20.8283,10.4523,0.094344,0.060315,0.029388,0.002913,0.001436,2.250525,1.860938,7.53869e-05,0.935052,0.000813,0.531638,-0.00023,0.120459,0.00031,0.677809,-5.10075e-05,0.736889,0.250125888083508,0.274235522973605,0.765349762511475,0.628757177699757,0.505622495440165,0.497179451684535,0.413722217184663,0.622581586362179,0.241558877432452,0.79044818817546,0.514672893635625,0.524667463521173,0.52056340953569,0.210936155567027,0.32190415067874,0.719682941287962,0.706886656194287,0.277552856500224,0.548316760635495,0.533262290035261,0.524289063435697,-0.00015,0.743843,-0.29147,20.8283,10.4523,0.094344,0.060315,0.029388,0.002913,0.001436,2.250525,1.860938,7.53869e-05,0.935052,0.000813,0.531638,-0.00023,0.120459,0.00031,0.677809,-5.10075e-05,0.736889,0.32679303172549,0.44616456,0.956533466490196,0.959869134137254,0.216407566333333,0.263730083274509,0.0706452967647058,0.735953128727933,0.112694799671045,0.46950773993808,0.367710460827684,0.610169764143352,0.602036205168154,0.44834371395617,0.567371469233504,0.448763164807681,0.445138958347878,0.500698752228164,0.565704524269661,0.512118215018899,0.505472419212523,happy
-8.41438e-05,0.73786754,-0.283588199,21.23622474,10.47288967,0.089457517,0.059622228,0.029296752,0.002916128,0.001440235,2.239793871,1.851537273,-0.000311058,0.932211779,0.000935041,0.532896556,-0.000212214,0.120870549,0.000218537,0.678590255,-3.9742e-05,0.735804517,0.254398506188194,0.276962998293248,0.76535176702344,0.593396829646526,0.484926997787763,0.464318724591346,0.380744452756849,0.625915024537734,0.275967538810459,0.746500252993758,0.494450175839096,0.559909031168793,0.555860162255335,0.217504451445007,0.326321560025207,0.715085003632585,0.702340627187176,0.261248358992719,0.503732221041656,0.492964002695145,0.484270776580964,-8.41438e-05,0.73786754,-0.283588199,21.23622474,10.47288967,0.089457517,0.059622228,0.029296752,0.002916128,0.001440235,2.239793871,1.851537273,-0.000311058,0.932211779,0.000935041,0.532896556,-0.000212214,0.120870549,0.000218537,0.678590255,-3.9742e-05,0.735804517,0.325384652346938,0.439680587346938,0.956277006530612,0.960838507836734,0.220719791979591,0.267091877142857,0.0725619180204081,1.0,0.001,0.467210526315789,0.396123614949532,0.592865934754458,0.584751543988102,0.430941176470588,0.570356349661188,0.44610022619427,0.442428430067436,0.503454545454545,0.548154106255677,0.544930923916974,0.538567546186509,normal
-4.18907e-05,0.742232999,-0.294555497,20.78558063,10.44321803,0.089731488,0.05917333,0.029132254,0.002912041,0.001434514,2.233836694,1.853454376,7.18119e-06,0.92874759,0.000913,0.532176818,-0.00019,0.120736,0.000178,0.676959,-3.67475e-05,0.734913,0.241378252349481,0.273538365324785,0.774715662884292,0.657524456016521,0.524122859526802,0.5125780276433,0.432066436744689,0.630695893866526,0.242071341355891,0.760568976478067,0.5484474031495,0.559295108415992,0.555019897415268,0.193770435381173,0.313660447230775,0.727603890927172,0.714969022364213,0.247413405308141,0.497506834347391,0.52451332119714,0.515484667200053,-4.18907e-05,0.742232999,-0.294555497,20.78558063,10.44321803,0.089731488,0.05917333,0.029132254,0.002912041,0.001434514,2.233836694,1.853454376,7.18119e-06,0.92874759,0.000913,0.532176818,-0.00019,0.120736,0.000178,0.676959,-3.67475e-05,0.734913,0.326293359549019,0.455499631823529,0.956800772098039,0.959749847647058,0.213345164686274,0.263370495156862,0.0704588568431372,0.29992471091388,0.367366379192555,0.473654282765737,0.395903554823352,0.597599332564687,0.589315488506433,0.448117647058823,0.562306895803155,0.453697951311658,0.450194462082609,0.501222816399287,0.556762746950324,0.528002029110411,0.52129938789646,sad
3.07961e-05,0.736731535,-0.284214574,21.26505817,10.47380681,0.087885982,0.05910155,0.029020047,0.002905689,0.001433975,2.19619324,1.834479235,-0.000443531,0.923413491,0.000977083,0.528589822,-0.00018696,0.119939208,0.000469142,0.672156143,4.1937e-05,0.729765577,0.243377951797039,0.304360408548649,0.775540622568083,0.630170771347536,0.500506902564844,0.494386364263506,0.415148662827933,0.607276924652928,0.265184265707407,0.765537190082644,0.528082241398691,0.55290563027485,0.54870630197715,0.193467561521252,0.311096655423593,0.73023863859631,0.717528769220208,0.250409356725145,0.520484052326498,0.527781090724131,0.519104044458027,3.07961e-05,0.736731535,-0.284214574,21.26505817,10.47380681,0.087885982,0.05910155,0.029020047,0.002905689,0.001433975,2.19619324,1.834479235,-0.000443531,0.923413491,0.000977083,0.528589822,-0.00018696,0.119939208,0.000469142,0.672156143,4.1937e-05,0.729765577,0.329855092490196,0.461471934137254,0.956481474764705,0.95781238062745,0.206474399470588,0.257747271980392,0.0673219327254902,0.145036006900256,0.724586291934349,0.457826625386996,0.330951219892083,0.602228015753171,0.594033303671597,0.451960784313725,0.567600939920211,0.448488042586895,0.44481823133531,0.500174688057041,0.574563754072446,0.484793853757036,0.478346819558769,surprise
